"","Country","LIFE EXT","MORT RATE","POP TOTAL","POP URBAN","POP 0TO14","POP 15TO65","POP 65UP","POP 80UP","NumBeds","Date","NumConfirmed","NumDeaths"
"1236","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/29/20",159,72
"1237","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/29/20",10,0
"1238","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/29/20",10,0
"1239","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/29/20",10,72
"1240","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/29/20",2395,0
"1241","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/29/20",2395,0
"1242","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/29/20",2395,72
"1243","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/30/20",168,0
"1244","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/30/20",168,0
"1245","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/30/20",168,77
"1246","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/30/20",10,0
"1247","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/30/20",10,0
"1248","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/30/20",10,77
"1249","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/30/20",2577,0
"1250","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/30/20",2577,0
"1251","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/30/20",2577,77
"1252","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/31/20",169,0
"1253","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/31/20",169,0
"1254","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/31/20",169,90
"1255","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/31/20",10,0
"1256","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/31/20",10,0
"1257","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/31/20",10,90
"1258","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/31/20",2860,0
"1259","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/31/20",2860,0
"1260","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"3/31/20",2860,90
"1261","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/1/20",173,0
"1262","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/1/20",173,0
"1263","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/1/20",173,104
"1264","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/1/20",10,0
"1265","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/1/20",10,0
"1266","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/1/20",10,104
"1267","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/1/20",3107,0
"1268","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/1/20",3107,0
"1269","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/1/20",3107,104
"1270","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/2/20",177,0
"1271","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/2/20",177,0
"1272","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/2/20",177,123
"1273","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/2/20",10,0
"1274","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/2/20",10,0
"1275","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/2/20",10,123
"1276","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/2/20",3386,0
"1277","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/2/20",3386,0
"1278","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/2/20",3386,123
"1279","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/3/20",179,0
"1280","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/3/20",179,0
"1281","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/3/20",179,139
"1282","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/3/20",10,0
"1283","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/3/20",10,0
"1284","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/3/20",10,139
"1285","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/3/20",3757,0
"1286","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/3/20",3757,0
"1287","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/3/20",3757,139
"1288","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/4/20",181,0
"1289","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/4/20",181,0
"1290","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/4/20",181,161
"1291","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/4/20",11,0
"1292","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/4/20",11,0
"1293","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/4/20",11,161
"1294","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/4/20",4077,0
"1295","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/4/20",4077,0
"1296","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/4/20",4077,161
"1297","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/5/20",181,0
"1298","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/5/20",181,0
"1299","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/5/20",181,179
"1300","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/5/20",11,0
"1301","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/5/20",11,0
"1302","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/5/20",11,179
"1303","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/5/20",4369,0
"1304","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/5/20",4369,0
"1305","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/5/20",4369,179
"1306","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/6/20",183,0
"1307","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/6/20",183,0
"1308","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/6/20",183,187
"1309","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/6/20",11,0
"1310","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/6/20",11,0
"1311","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/6/20",11,187
"1312","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/6/20",4681,0
"1313","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/6/20",4681,0
"1314","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/6/20",4681,187
"1315","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/7/20",184,0
"1316","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/7/20",184,0
"1317","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/7/20",184,203
"1318","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/7/20",11,0
"1319","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/7/20",11,0
"1320","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/7/20",11,203
"1321","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/7/20",5071,0
"1322","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/7/20",5071,0
"1323","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/7/20",5071,203
"1324","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/8/20",184,0
"1325","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/8/20",184,0
"1326","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/8/20",184,218
"1327","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/8/20",11,0
"1328","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/8/20",11,0
"1329","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/8/20",11,218
"1330","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/8/20",5402,0
"1331","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/8/20",5402,0
"1332","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/8/20",5402,218
"1333","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/9/20",184,0
"1334","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/9/20",184,0
"1335","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/9/20",184,237
"1336","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/9/20",11,0
"1337","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/9/20",11,0
"1338","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/9/20",11,237
"1339","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/9/20",5635,0
"1340","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/9/20",5635,0
"1341","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/9/20",5635,237
"1342","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/10/20",184,0
"1343","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/10/20",184,0
"1344","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/10/20",184,247
"1345","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/10/20",11,0
"1346","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/10/20",11,0
"1347","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/10/20",11,247
"1348","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/10/20",5819,0
"1349","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/10/20",5819,0
"1350","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/10/20",5819,247
"1351","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/11/20",184,0
"1352","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/11/20",184,0
"1353","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/11/20",184,260
"1354","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/11/20",11,0
"1355","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/11/20",11,0
"1356","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/11/20",11,260
"1357","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/11/20",5996,0
"1358","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/11/20",5996,0
"1359","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/11/20",5996,260
"1360","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/12/20",184,0
"1361","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/12/20",184,0
"1362","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/12/20",184,273
"1363","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/12/20",11,0
"1364","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/12/20",11,0
"1365","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/12/20",11,273
"1366","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/12/20",6174,0
"1367","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/12/20",6174,0
"1368","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/12/20",6174,273
"1369","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/13/20",184,0
"1370","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/13/20",184,0
"1371","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/13/20",184,285
"1372","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/13/20",11,0
"1373","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/13/20",11,0
"1374","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/13/20",11,285
"1375","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/13/20",6318,0
"1376","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/13/20",6318,0
"1377","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/13/20",6318,285
"1378","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/14/20",184,0
"1379","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/14/20",184,0
"1380","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/14/20",184,299
"1381","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/14/20",11,0
"1382","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/14/20",11,0
"1383","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/14/20",11,299
"1384","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/14/20",6511,0
"1385","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/14/20",6511,0
"1386","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/14/20",6511,299
"1387","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/15/20",184,0
"1388","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/15/20",184,0
"1389","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/15/20",184,309
"1390","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/15/20",11,0
"1391","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/15/20",11,0
"1392","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/15/20",11,309
"1393","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/15/20",6681,0
"1394","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/15/20",6681,0
"1395","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/15/20",6681,309
"1396","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/16/20",184,0
"1397","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/16/20",184,0
"1398","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/16/20",184,321
"1399","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/16/20",11,0
"1400","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/16/20",11,0
"1401","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/16/20",11,321
"1402","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/16/20",6879,0
"1403","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/16/20",6879,0
"1404","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/16/20",6879,321
"1405","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/17/20",184,0
"1406","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/17/20",184,0
"1407","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/17/20",184,336
"1408","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/17/20",11,0
"1409","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/17/20",11,0
"1410","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/17/20",11,336
"1411","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/17/20",7073,0
"1412","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/17/20",7073,0
"1413","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/17/20",7073,336
"1414","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/18/20",184,0
"1415","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/18/20",184,0
"1416","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/18/20",184,346
"1417","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/18/20",11,0
"1418","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/18/20",11,0
"1419","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/18/20",11,346
"1420","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/18/20",7242,0
"1421","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/18/20",7242,0
"1422","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/18/20",7242,346
"1423","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/19/20",185,0
"1424","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/19/20",185,0
"1425","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/19/20",185,355
"1426","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/19/20",11,0
"1427","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/19/20",11,0
"1428","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/19/20",11,355
"1429","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/19/20",7384,0
"1430","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/19/20",7384,0
"1431","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/19/20",7384,355
"1432","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/20/20",185,0
"1433","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/20/20",185,0
"1434","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/20/20",185,364
"1435","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/20/20",11,0
"1436","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/20/20",11,0
"1437","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/20/20",11,364
"1438","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/20/20",7515,0
"1439","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/20/20",7515,0
"1440","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"4/20/20",7515,364
"1441","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"1/22/20",0,0
"1442","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"1/23/20",0,0
"1443","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"1/24/20",0,0
"1444","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"1/25/20",0,0
"1445","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"1/26/20",0,0
"1446","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"1/27/20",0,0
"1447","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"1/28/20",0,0
"1448","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"1/29/20",0,0
"1449","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"1/30/20",0,0
"1450","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"1/31/20",0,0
"1451","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/1/20",0,0
"1452","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/2/20",0,0
"1453","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/3/20",0,0
"1454","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/4/20",0,0
"1455","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/5/20",0,0
"1456","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/6/20",0,0
"1457","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/7/20",0,0
"1458","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/8/20",0,0
"1459","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/9/20",0,0
"1460","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/10/20",0,0
"1461","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/11/20",0,0
"1462","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/12/20",0,0
"1463","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/13/20",0,0
"1464","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/14/20",0,0
"1465","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/15/20",0,0
"1466","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/16/20",0,0
"1467","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/17/20",0,0
"1468","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/18/20",0,0
"1469","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/19/20",0,0
"1470","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/20/20",0,0
"1471","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/21/20",0,0
"1472","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/22/20",0,0
"1473","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/23/20",0,0
"1474","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/24/20",0,0
"1475","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/25/20",0,0
"1476","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/26/20",0,0
"1477","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/27/20",1,0
"1478","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/28/20",1,0
"1479","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"2/29/20",1,0
"1480","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"3/1/20",1,0
"1481","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"3/2/20",1,0
"1482","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"3/3/20",2,0
"1483","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"3/4/20",2,0
"1484","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"3/5/20",3,0
"1485","Estonia",77.590243902439,232.702,1315407,899949,212181,855641,247585,66243,50,"3/6/20",10,0
